1	1.00000000000000000
2	0.10379300564427352
3	0.06613622063453316
4	0.05061707475239769
5	0.04189515341173707
6	0.03621234215275076
7	0.03217097554915964
8	0.02912547675071220
9	0.02673391620460050
10	0.02479714004363151
11	0.02319074245863216
12	0.02183271519004059
13	0.02066664055808165
14	0.01965233427665046
15	0.01876033755665111
16	0.01796852290895047
17	0.01725992052258330
18	0.01662127998208432
19	0.01604209132128554
20	0.01551390213043411
21	0.01502983076949290
22	0.01458421265484915
23	0.01417233880411459
24	0.01379025958150355
25	0.01343463532463985
26	0.01310262121188441
27	0.01279177749582950
28	0.01249999877425851
29	0.01222545771998710
30	0.01196655991316613
31	0.01172190728544966
32	0.01149026830702832
33	0.01127055349928135
34	0.01106179518790619
35	0.01086313065812065
36	0.01067378805867785
37	0.01049307454165430
38	0.01032036623209466
39	0.01015509970410343
40	0.00999676470401488
41	0.00984489791133353
42	0.00969907756755260
43	0.00955891883417295
44	0.00942406976613655
45	0.00929420780684456
46	0.00916903672701095
47	0.00904828394264443
48	0.00893169815807152
49	0.00881904728859760
50	0.00871011662455524
51	0.00860470720438057
52	0.00850263436925426
53	0.00840372647591542
54	0.00830782374765201
55	0.00821477724633424
56	0.00812444795075099
57	0.00803670592853927
58	0.00795142959071749
59	0.00786850501928659
60	0.00778782535961555
61	0.00770929027038283
62	0.00763280542476589
63	0.00755828205734755
64	0.00748563655188768
65	0.00741479006569028
66	0.00734566818680249
67	0.00727820062072136
68	0.00721232090366239
69	0.00714796613978270
70	0.00708507676003826
71	0.00702359630060807
72	0.00696347119904840
73	0.00690465060652909
74	0.00684708621468188
75	0.00679073209574076
76	0.00673554455479335
77	0.00668148199307516
78	0.00662850478135267
79	0.00657657514252841
80	0.00652565704269040
81	0.00647571608989980
82	0.00642671944007831
83	0.00637863570941844
84	0.00633143489278865
85	0.00628508828765934
86	0.00623956842311408
87	0.00619484899354961
88	0.00615090479670681
89	0.00610771167570080
90	0.00606524646475135
91	0.00602348693833696
92	0.00598241176352125
93	0.00594200045522208
94	0.00590223333420793
95	0.00586309148763106
96	0.00582455673191565
97	0.00578661157783772
98	0.00574923919764399
99	0.00571242339407173
100	0.00567614857113956
101	0.00564039970659016
102	0.00560516232587554
103	0.00557042247758259
104	0.00553616671020665
105	0.00550238205018272
106	0.00546905598109735
107	0.00543617642400379
